id,title,genre,original_language,overview,popularity,release_date,vote_average,vote_count
19101,A Little Princess,"Drama,Family,Fantasy",en,"When her father enlists to fight for the British in WWI, young Sara Crewe goes to New York to attend the same boarding school her late mother attended. She soon clashes with the severe headmistress, Miss Minchin, who attempts to stifle Sara's creativity and sense of self- worth.",16.806,1995-05-10,7.6,805
309809,The Little Prince,"Adventure,Animation,Fantasy,Family",en,"Based on the best-seller book 'The Little Prince', the movie tells the story of a little girl that lives with resignation in a world where efficiency and work are the only dogmas. Everything will change when accidentally she discovers her neighbor that will tell her about the story of the Little Prince that he once met.",23.528,2015-07-29,7.6,2398
489999,Searching,"Thriller,Mystery,Drama",en,"After David Kim's 16-year-old daughter goes missing, a local investigation is opened and a detective is assigned to the case. But 37 hours later and without a single lead, David decides to search the one place no one has looked yet, where all secrets are kept today: his daughter's laptop.",22.939,2018-08-24,7.6,3172
423108,The Conjuring: The Devil Made Me Do It,"Horror,Mystery,Thriller",en,"Paranormal investigators Ed and Lorraine Warren encounter what would become one of the most sensational cases from their files. The fight for the soul of a young boy takes them beyond anything they'd ever seen before, to mark the first time in U.S. history that a murder suspect would claim demonic possession as a defense.",309.43,2021-05-25,7.6,4548
736069,Justice Society: World War II,"Animation,War,Science Fiction",en,"When the Flash finds himself dropped into the middle of World War II, he joins forces with Wonder Woman and her top-secret team known as the Justice Society of America.",71.426,2021-04-27,7.6,402
459670,Monica and Friends: Bonds,"Family,Adventure,Comedy",pt,"Fluffy, Jimmy Five's pet dog, vanished. He develops an infallible plan to rescue the little dog, but, he will need help from his faithful friends: Monica, Maggy and Smudge. Together, they will face challengers and live incredible adventures to get Fluffy back home.",10.999,2019-06-27,7.6,238
11969,Tombstone,"Western,Action",en,"Legendary marshal Wyatt Earp, now a weary gunfighter, joins his brothers Morgan and Virgil to pursue their collective fortune in the thriving mining town of Tombstone. But Earp is forced to don a badge again and get help from his notorious pal Doc Holliday when a gang of renegade brigands and rustlers begins terrorizing the town.",32.369,1993-12-25,7.6,1587
824,Moulin Rouge!,"Drama,Romance,Music",en,"A celebration of love and creative inspiration takes place in the infamous, gaudy and glamorous Parisian nightclub, at the cusp of the 20th century. A young poet, who is plunged into the heady world of Moulin Rouge, begins a passionate affair with the club's most notorious and beautiful star.",19.299,2001-05-24,7.6,3866
607259,Fatherhood,"Drama,Comedy",en,"A widowed new dad copes with doubts, fears, heartache and dirty diapers as he sets out to raise his daughter on his own. Inspired by a true story.",90.377,2021-06-18,7.6,1054
221,Rebel Without a Cause,Drama,en,"After moving to a new town, troublemaking teen Jim Stark is supposed to have a clean slate, although being the new kid in town brings its own problems. While searching for some stability, Stark forms a bond with a disturbed classmate, Plato, and falls for local girl Judy. However, Judy is the girlfriend of neighborhood tough, Buzz. When Buzz violently confronts Jim and challenges him to a drag race, the new kid's real troubles begin.",15.203,1955-10-29,7.6,1264
220,East of Eden,"Drama,Romance",en,"In the Salinas Valley in and around World War I, Cal Trask feels he must compete against overwhelming odds with his brother for the love of their father. Cal is frustrated at every turn, from his reaction to the war, how to get ahead in business and in life, and how to relate to his estranged mother.",10.123,1955-04-10,7.6,566
3580,Changeling,"Crime,Drama,Mystery",en,"Christine Collins is overjoyed when her kidnapped son is brought back home. But when Christine suspects that the boy returned to her isn't her child, the police captain has her committed to an asylum.",17.217,2008-01-30,7.6,3502
17057,In a Lonely Place,"Thriller,Mystery,Drama,Romance",en,An aspiring actress begins to suspect that her temperamental and mentally impaired boyfriend is a murderer.,8.115,1950-05-17,7.6,415
514754,Bao,"Animation,Family,Fantasy",en,"An aging Chinese mom suffering from empty nest syndrome gets another chance at motherhood when one of her dumplings springs to life as a lively, giggly dumpling boy.",11.886,2018-06-15,7.6,948
417261,Forever My Girl,"Romance,Drama,Music",en,"After being gone for a decade, a country star returns home to the love he left behind.",35.922,2018-01-26,7.6,1008
284053,Thor: Ragnarok,"Action,Adventure,Fantasy,Science Fiction",en,"Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the destruction of his home-world and the end of Asgardian civilization, at the hands of a powerful new threat, the ruthless Hela.",433.495,2017-10-24,7.6,17963
9693,Children of Men,"Drama,Action,Thriller,Science Fiction",en,"In 2027, in a chaotic world in which humans can no longer procreate, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea, where her child's birth may help scientists save the future of humankind.",19.926,2006-09-22,7.6,5883
222935,The Fault in Our Stars,"Romance,Drama",en,"Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.",61.455,2014-05-16,7.6,10052
13413,BURN·E,"Animation,Family",en,What lengths will a robot undergo to do his job? BURN·E is a dedicated hard working robot who finds himself locked out of his ship. BURN·E quickly learns that completing a simple task can often be a very difficult endeavor.,10.003,2008-11-17,7.6,594
419430,Get Out,"Mystery,Thriller,Horror",en,"Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined.",63.842,2017-02-24,7.6,14345
293660,Deadpool,"Action,Adventure,Comedy",en,"The origin story of former Special Forces operative turned mercenary Wade Wilson, who, after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life.",230.309,2016-02-09,7.6,27028
244267,I Origins,"Science Fiction,Drama",en,"I Origins follows a molecular biologist studying the evolution of the human eye.  He finds his work permeating his life after a brief encounter with an exotic young woman who slips away from him.  As his research continues years later with his lab partner, they make a stunning scientific discovery that has far reaching implications and complicates both his scientific and and spiritual beliefs.  Traveling half way around the world, he risks everything he has ever known to validate his theory.",14.006,2014-07-18,7.6,2787
11113,My Fair Lady,"Romance,Drama,Music",en,A snobbish phonetics professor agrees to a wager that he can take a flower girl and make her presentable in high society.,12.315,1964-10-21,7.6,1019
11321,Seven Pounds,Drama,en,An IRS agent with a fateful secret embarks on an extraordinary journey of redemption by forever changing the lives of seven strangers.,17.681,2008-12-18,7.6,5886
11046,Where Eagles Dare,"Action,Adventure,War",en,"World War II is raging, and an American general has been captured and is being held hostage in the Schloss Adler, a Bavarian castle that's nearly impossible to breach. It's up to a group of skilled Allied soldiers to liberate the general before it's too late.",19.458,1968-12-04,7.6,684
819,Sleepers,"Crime,Drama,Thriller",en,Two gangsters seek revenge on the state jail worker who during their stay at a youth prison sexually abused them. A sensational court hearing takes place to charge him for the crimes.,22.373,1996-10-18,7.6,2823
63,Twelve Monkeys,"Science Fiction,Thriller,Mystery",en,"In the year 2035, convict James Cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earth's population and forced the survivors into underground communities. But when Cole is mistakenly sent to 1990 instead of 1996, he's arrested and locked up in a mental hospital. There he meets psychiatrist Dr. Kathryn Railly, and patient Jeffrey Goines, the son of a famous virus expert, who may hold the key to the mysterious rogue group, the Army of the 12 Monkeys, thought to be responsible for unleashing the killer disease.",25.671,1995-12-29,7.6,6960
400160,The SpongeBob Movie: Sponge on the Run,"Family,Animation,Fantasy,Adventure,Comedy",en,"When his best friend Gary is suddenly snatched away, SpongeBob takes Patrick on a madcap mission far beyond Bikini Bottom to save their pink-shelled pal.",197.987,2020-08-14,7.6,2488
638,Lost Highway,"Drama,Thriller,Mystery",en,"A tormented jazz musician finds himself lost in an enigmatic story involving murder, surveillance, gangsters, doppelgangers, and an impossible transformation inside a prison cell.",15.827,1997-01-15,7.6,1991
10778,The Man Who Wasn't There,"Crime,Drama",en,"A tale of murder, crime and punishment set in the summer of 1949. Ed Crane, a barber in a small California town, is dissatisfied with his life, but his wife Doris' infidelity and a mysterious opportunity presents him with a chance to change it.",9.441,2001-10-26,7.6,1251
